CSI_2,28,-64,1,0,16,-17,16,-18,14,-17,13,-17,13,-16,12,-16,11,-15,10,-16,10,-16,10,-16,8,-17,8,-17,8,-17,8,-17,9,-17,9,-17,8,-16,8,-15,7,-15,7,-14,7,-14,7,-13,7,-13,7,-12,7,-12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,14,-12,14,-12,16,-13,17,-12,17,-12,17,-11,18,-10,18,-10,19,-9,19,-10,20,-10,21,-10,20,-10,19,-10,19,-10,19,-11,18,-11,17,-12,16,-12,17,-12,17,-13,17,-13,16,-14,17,-14,18,-15,19,-14,
CSI_2,-8,-123,95,0,21,14,20,14,19,15,18,15,20,13,19,12,18,12,18,12,18,12,19,11,19,10,19,10,18,10,18,10,19,11,19,12,18,12,17,12,17,12,17,10,17,11,16,12,16,13,15,13,15,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,19,7,18,9,18,9,18,7,16,8,16,9,17,9,17,11,16,13,16,13,17,13,18,12,17,12,18,13,18,14,19,14,19,12,18,13,18,15,20,16,22,16,20,15,19,15,19,16,21,14,24,12,
CSI_2,117,86,103,0,23,16,22,15,18,14,18,12,18,11,18,12,19,14,17,14,16,10,20,6,22,7,20,10,17,11,17,11,20,7,21,4,18,5,16,6,15,7,15,8,14,7,15,9,17,12,17,13,16,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,7,11,10,11,14,11,14,11,13,12,12,11,13,10,10,11,9,10,11,10,13,11,13,10,14,10,16,12,17,14,14,13,15,14,17,16,14,19,12,20,14,19,14,19,13,19,13,20,15,18,16,9,8,41,30,47,27,44,24,36,21,32,22,31,24,35,22,38,19,34,18,31,17,35,12,37,11,38,13,38,17,37,17,35,16,35,13,36,12,34,13,33,16,35,18,36,18,34,19,33,20,33,22,33,26,35,28,36,28,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,25,3,28,10,26,16,27,17,26,20,24,21,24,22,24,21,23,19,25,17,27,16,28,20,29,25,29,27,27,23,28,20,28,21,28,24,29,24,32,21,35,19,36,23,35,28,36,28,37,28,39,25,40,21,34,22,
CSI_2,82,32,5,0,27,11,26,11,26,11,26,10,26,9,26,9,25,9,25,9,25,9,25,9,25,8,24,8,24,8,24,9,23,9,22,9,21,9,20,9,19,9,18,9,18,8,16,8,15,8,15,9,14,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,14,3,15,3,15,3,16,4,17,5,18,6,19,6,20,7,20,7,20,8,21,9,21,9,22,9,22,9,23,10,23,10,24,10,24,9,24,9,25,8,26,9,25,11,26,12,28,12,31,12,
CSI_2,28,-64,1,0,-8,12,-8,12,-7,11,-6,11,-5,11,-5,10,-5,10,-4,10,-4,10,-4,10,-4,10,-3,10,-3,10,-3,10,-3,11,-3,11,-3,10,-2,9,-2,9,-3,9,-3,8,-3,8,-3,8,-3,8,-4,7,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-8,9,-8,9,-9,10,-10,10,-10,9,-10,9,-10,9,-10,8,-11,9,-11,9,-12,8,-12,8,-12,8,-12,8,-11,8,-11,8,-10,9,-9,9,-9,9,-9,9,-9,10,-9,10,-9,10,-9,10,-10,11,-11,11,
CSI_2,82,32,5,0,10,8,10,7,10,6,10,5,10,5,9,5,9,4,9,4,9,3,9,3,9,2,9,2,9,2,9,2,9,3,9,3,9,2,8,2,8,2,7,2,7,2,7,2,7,2,7,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,8,9,8,9,9,9,9,9,10,8,10,7,11,7,11,7,11,8,11,8,12,8,12,8,11,7,11,7,10,8,11,8,10,8,9,8,9,8,9,8,9,9,8,9,8,10,9,10,9,9,8,
CSI_2,82,32,5,0,11,-5,11,-5,10,-4,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,9,-5,9,-5,9,-4,9,-4,9,-4,9,-4,8,-3,8,-3,8,-3,8,-3,8,-2,7,-2,7,-2,7,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-3,5,-3,5,-3,5,-3,6,-3,6,-3,6,-3,6,-3,7,-3,7,-3,7,-3,8,-3,8,-3,8,-3,8,-3,9,-3,9,-3,9,-4,9,-4,9,-4,10,-5,10,-5,10,-4,10,-4,11,-5,11,-6,
CSI_2,28,-64,1,0,-7,12,-7,12,-6,12,-5,11,-5,11,-4,11,-4,10,-3,10,-3,10,-3,10,-2,10,-2,10,-2,10,-2,10,-2,10,-2,10,-2,9,-2,9,-2,8,-2,8,-2,7,-2,7,-2,7,-3,7,-3,7,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-6,10,-6,10,-7,11,-8,11,-8,11,-8,10,-9,10,-9,9,-9,10,-10,10,-10,10,-11,10,-10,10,-10,9,-9,9,-10,10,-9,10,-8,10,-8,10,-8,10,-8,10,-7,10,-7,10,-8,12,-8,12,-8,11,
CSI_2,117,86,103,0,6,7,4,6,3,8,5,10,4,11,4,11,5,10,4,11,3,10,5,8,6,9,5,9,5,10,5,10,5,9,5,9,6,9,7,10,5,12,4,10,5,8,5,9,3,11,2,12,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,3,-4,5,-3,6,-2,5,0,6,2,7,1,6,-2,5,-3,8,-1,10,0,11,-1,11,-3,9,-3,8,-4,8,-3,9,1,8,2,7,1,8,2,9,2,9,0,8,0,9,2,9,1,9,2,6,11,26,11,27,5,32,4,35,5,36,4,38,7,37,9,32,11,30,7,33,3,40,4,45,7,47,11,46,10,43,10,44,11,45,9,43,9,44,9,45,7,45,6,43,4,40,-1,45,-5,45,-5,40,-18,38,-18,48,-2,6,-1,-1,-1,-1,-1,-1,0,0,0,0,-3,2,-20,17,-20,18,-10,19,-9,24,-11,25,-13,26,-13,26,-13,27,-16,27,-20,29,-22,31,-19,32,-9,32,-1,31,-4,29,-5,33,-2,38,-6,35,-8,34,-5,37,1,31,0,23,-6,24,-7,21,-5,20,1,29,3,34,-7,33,
CSI_2,28,-64,1,0,-13,6,-13,7,-11,7,-10,6,-10,6,-9,6,-9,6,-8,6,-9,6,-9,6,-8,6,-8,7,-8,7,-8,6,-8,6,-8,6,-8,6,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-6,4,-6,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,5,-11,5,-12,5,-12,4,-12,4,-12,3,-12,3,-12,3,-13,3,-13,3,-14,3,-14,3,-14,2,-13,2,-13,3,-13,3,-13,3,-12,4,-12,4,-12,4,-12,4,-12,5,-12,5,-13,5,-13,6,-12,5,
